id,title,release_date,recent_reviews,all_reviews,price,developers,number_languages,compatible_os,tags
1739340,Mr. Hopp's Manor Escape,"17 Oct, 2021","['90', '21']","['90', '21']","['3,29']",['Moonbit'],10,1,"['Action', 'Strategy', 'Puzzle', 'SideScroller', 'PixelGraphics', 'Horror', 'Retro', 'SurvivalHorror', 'FemaleProtagonist', 'MultipleEndings', 'Singleplayer', 'Stealth']"
765870,Leisure Suit Larry - Wet Dreams Don't Dry,"7 Nov, 2018","['91', '12', '30']","['85', '780']","['29,99']",['CrazyBunch'],7,2,"['Adventure', 'Comedy', 'Point&Click', 'Retro', 'Puzzle', 'SexualContent', '2D', 'StoryRich', 'Cartoony', 'Sequel', 'Singleplayer', 'LGBTQ+', 'Colorful', 'Casual', 'Mature', 'Indie', 'Nudity', 'NSFW', 'Classic', 'GreatSoundtrack']"
420,Half-Life 2: Episode Two,"10 Oct, 2007","['98', '532', '30']","['97', '21,443']","['6,59']",['Valve'],17,2,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Shooter', 'StoryRich', 'First-Person', 'Classic', 'Adventure', 'Aliens', 'Atmospheric', 'Zombies', 'SilentProtagonist', 'GreatSoundtrack', 'Dystopian', 'Post-apocalyptic', 'Episodic', 'Puzzle', 'Horror', 'Multiplayer']"
1692580,Hidden Shapes Black Skull - Jigsaw Puzzle Game,"11 Aug, 2021","['100', '17']","['100', '17']","['1,59']",['YAW Studios'],29,1,"['Puzzle', 'Pirates', 'Tabletop', 'HiddenObject', 'Solitaire', 'Naval', 'Hand-drawn', 'Relaxing', 'Casual', 'Minimalist', 'Logic', 'FamilyFriendly', 'Swordplay', 'Singleplayer', 'Stylized', 'Indie', 'Colorful', '2D']"
414490,Crashnauts,"24 Jul, 2017","['100', '19']","['100', '19']","['9,99']",['Fueled By Rockets'],1,1,"['Indie', 'Action', 'Multiplayer', 'EarlyAccess', 'LocalMultiplayer', 'Competitive', 'Shooter', 'ArenaShooter', '2DPlatformer', '2DFighter', 'Arcade', '2D']"
931860,Sydney Hunter and the Curse of the Mayan,"11 Sep, 2019","['88', '43']","['88', '43']","['8,19']",['CollectorVision Games'],3,2,"['Action', 'Indie', 'Adventure', 'Platformer', 'Retro', '2D', 'PixelGraphics', 'OldSchool', 'GreatSoundtrack', 'Arcade', 'Metroidvania', 'Exploration', 'Singleplayer', '2DPlatformer', 'MultipleEndings', 'Comedy', 'StoryRich', 'Difficult', 'Funny']"
494810,VR: Vacate the Room (Virtual Reality Escape),"15 Jul, 2016","['84', '223']","['84', '223']","['3,99']",['hOSHI'],6,1,"['Adventure', 'VR', 'EscapeRoom', 'Indie', 'Puzzle', 'Philosophical', 'Horror', 'Singleplayer', 'Short']"
612390,Dandara: Trials of Fear Edition,"6 Feb, 2018","['71', '14', '30']","['85', '477']","['14,99']",['Long Hat House'],12,3,"['Indie', 'Action', 'Metroidvania', 'Platformer', 'PixelGraphics', 'FemaleProtagonist', 'GreatSoundtrack', '2D', 'Difficult', 'Singleplayer', 'Action-Adventure', 'Souls-like']"
1674270,Cyberfrags '69,"10 Dec, 2021","['95', '22', '30']","['98', '57']","['3,99']",['D.A.S. Games'],1,1,"['Action', 'ArenaShooter', 'Cartoony', 'DarkHumor', 'Shooter', '3D', 'ComicBook', 'Cyberpunk', 'First-Person', 'Sci-fi', 'EarlyAccess', 'Gore', 'Combat', 'Violent', 'PvP', 'Multiplayer', 'OnlineCo-Op', 'Singleplayer']"
328270,Leviathan: The Last Day of the Decade,"11 Nov, 2014","['79', '469']","['79', '469']","['14,99']",['Lostwood'],3,3,"['VisualNovel', 'Adventure', 'StoryRich', 'Indie', 'Point&Click', 'Atmospheric', 'GreatSoundtrack', 'ChoicesMatter', 'Singleplayer', 'DarkFantasy', 'Steampunk', 'Detective', 'Fantasy']"
301520,Robocraft,"24 Aug, 2017","['68', '313', '30']","['72', '118,348']",[],['Freejam'],11,3,"['FreetoPlay', 'Robots', 'Building', 'Multiplayer', 'Action', 'Shooter', 'PvP', 'MassivelyMultiplayer', 'Sandbox', 'Crafting', 'Third-PersonShooter', 'Sci-fi', 'Strategy', 'Simulation', 'EarlyAccess', 'Indie', 'OpenWorld', 'Funny', 'Adventure', 'RPG']"
57300,Amnesia: The Dark Descent,"8 Sep, 2010","['93', '167', '30']","['95', '15,297']","['19,99']",['Frictional Games'],7,3,"['Horror', 'PsychologicalHorror', 'Atmospheric', 'SurvivalHorror', 'StoryRich', 'First-Person', 'Adventure', 'Dark', 'Indie', 'Puzzle', 'Stealth', 'Physics', 'Survival', 'Singleplayer', 'Gore', 'Action', 'Lovecraftian', 'Exploration', 'Gothic', 'GreatSoundtrack']"
1323000,Space Court,"25 Jun, 2020","['99', '106']","['99', '106']","['2,39']",['Uphill Promise'],1,1,"['StoryRich', 'ChoicesMatter', 'MultipleEndings', 'ReplayValue', 'Funny', 'Indie', 'PixelGraphics', 'RPG', 'ChooseYourOwnAdventure', 'InteractiveFiction', '2D', 'Comedy', 'Short', 'Text-Based', 'Sci-fi', 'Aliens', 'Futuristic', 'Space', 'Singleplayer', 'Colorful']"
669290,Espire 1: VR Operative,"22 Nov, 2019","['54', '293']",,"['24,99']",['Digital Lode'],6,1,"['Action', 'Adventure', 'VR', 'Violent', 'Stealth', 'Shooter', 'Atmospheric', 'Singleplayer', 'Sci-fi', 'FPS', 'Sandbox', 'First-Person', 'Cyberpunk', 'Military', 'StoryRich', 'Tactical', 'Nonlinear', 'VoiceControl', 'Nudity', 'FreetoPlay']"
1152410,Karate Cat,"10 Oct, 2019","['93', '66']","['93', '66']","['0,79']",['Take Toad'],24,3,"['Casual', 'Indie', 'Cute', '2D', 'PixelGraphics', 'Difficult', 'Funny', 'Fast-Paced', 'GreatSoundtrack', 'Clicker', 'Cats']"
1175160,House of 1000 Doors: The Palm of Zoroaster,"8 May, 2012","['95', '23']","['95', '23']","['5,69']",['Five-BN'],9,1,"['Adventure', 'Indie', 'Casual', 'HiddenObject', 'Singleplayer', 'Addictive', 'Point&Click']"
1444480,Turing Complete,"2 Oct, 2021","['91', '80', '30']","['93', '520']","['16,79']",['LevelHead'],1,3,"['Programming', 'Simulation', 'Education', 'Puzzle', 'Logic', 'Hacking', 'Sci-fi', 'Building', 'Automation', 'EarlyAccess', '2D', 'Singleplayer', 'Stylized']"
1177990,Welcome to Primrose Lake,"1 Sep, 2019","['71', '14']","['71', '14']","['8,19']",['SQRT3'],1,2,"['Strategy', 'Casual', 'Adventure', 'TimeManagement', 'Indie']"
718590,Dark Devotion,"25 Apr, 2019","['68', '19', '30']","['78', '1,459']","['19,99']",['Hibernian Workshop'],10,1,"['Souls-like', 'PixelGraphics', 'FemaleProtagonist', 'Action', 'Metroidvania', 'RPG', 'Indie', 'ActionRoguelike', 'Adventure', '2D', 'Roguevania', 'DarkFantasy', 'Violent', 'Roguelite', 'Gore', 'Difficult', 'Singleplayer', 'SideScroller', 'Casual', 'Roguelike']"
520670,Strikers Edge,"30 Jan, 2018","['77', '70']","['77', '70']","['14,99']",['Fun Punch Games'],9,2,"['Action', 'Indie', 'PixelGraphics', 'Multiplayer', 'LocalMultiplayer', 'Arcade', '4PlayerLocal', 'SplitScreen', 'Medieval', 'Fast-Paced', 'Retro']"
684230,Madcap Castle,"11 Dec, 2017","['90', '10']","['90', '10']",[],['Diel Mormac Games'],1,2,"['Indie', 'GameMaker', 'PuzzlePlatformer', 'Puzzle']"
656610,Red Wake Carnage,"31 Aug, 2017","['42', '163']",,"['0,79']",['Racing Bros'],1,3,"['Action', 'Indie']"
625780,Magic Wand,"16 Aug, 2016","['94', '39']","['94', '39']","['3,99']",['thecatamites'],1,3,"['Adventure', 'Indie', 'RPG']"
1104330,Founders' Fortune,"18 Dec, 2020","['75', '20', '30']","['84', '1,449']","['18,99']",['Dionic Software'],14,2,"['ColonySim', 'BaseBuilding', 'CityBuilder', 'Simulation', 'Strategy', 'Building', 'Indie', 'Survival', 'Sandbox', 'Management', 'CharacterCustomization', 'ResourceManagement', 'Economy', 'Crafting', 'Medieval', 'Cartoony', 'ProceduralGeneration', 'Colorful', 'FamilyFriendly', 'Cute']"
372940,Lost Lands: The Four Horsemen,"14 Jul, 2015","['94', '197']","['94', '197']","['6,99']",['FIVE-BN GAMES'],14,2,"['Adventure', 'Casual', 'HiddenObject', 'Point&Click', 'FemaleProtagonist']"
780280,Summer Funland,"23 Feb, 2018","['87', '264']","['87', '264']","['19,99']",['Monad Rock'],9,1,"['Casual', 'Simulation', 'Indie', 'Sports', 'VR']"
1482910,Idle Monster TD,"20 Jun, 2021","['72', '11', '30']","['74', '629']",[],['TBiz5270'],1,2,"['Strategy', 'TowerDefense', 'Idler', 'PixelGraphics', 'Fantasy', 'Combat', '2D', 'Cute', 'ResourceManagement', 'TimeManagement', 'Clicker', 'Casual', 'Automation', 'Management', 'Colorful', 'Tactical', 'FreetoPlay', 'Building', 'Singleplayer', 'PvE']"
407380,Strania - The Stella Machina -,"24 Nov, 2015","['90', '41']","['90', '41']","['14,99']",['G.rev Ltd.'],7,1,"['Action', ""Shoot'EmUp"", 'Mechs', 'BulletHell', 'GreatSoundtrack', 'Anime', 'Arcade', 'Shooter']"
946050,Soda Dungeon 2,"9 Jul, 2020","['88', '54', '30']","['94', '4,257']",[],"['AN Productions', 'Poxpower']",9,2,"['FreetoPlay', 'RPG', 'Idler', 'Casual', 'PixelGraphics', 'Indie', 'DungeonCrawler', '2D', 'Turn-Based', 'Simulation', 'Comedy', 'StrategyRPG', 'Fantasy', 'Turn-BasedCombat', 'Clicker', 'Singleplayer', 'Adventure', 'Medieval', 'Action', 'Strategy']"
455910,STAR WARS™: Rogue Squadron 3D,"3 Dec, 1998","['74', '911']","['74', '911']","['8,19']","['Factor 5', 'LucasArts']",4,1,"['Action', 'Simulation', 'Flight', 'Classic', 'Sci-fi', 'Singleplayer', 'Space', ""1990's""]"
978800,Rolling Bird,"28 Dec, 2018","['92', '14']","['92', '14']",[],['Hijong Park'],2,1,"['Action', 'FreetoPlay', 'Indie', 'Arcade', 'OldSchool', 'Retro', '1980s', 'ScoreAttack', 'Platformer', 'SideScroller', 'Difficult', 'PixelGraphics', '2D', ""Shoot'EmUp"", 'Controller', 'Classic', 'Shooter', 'GameMaker', 'CultClassic']"
63700,BIT.TRIP BEAT,"2 Nov, 2010","['81', '632']","['81', '632']","['5,99']",['Gaijin Games'],1,2,"['Indie', 'Rhythm', 'Music', 'Action', 'Casual', 'Arcade', 'GreatSoundtrack', 'Difficult', 'Minimalist', '2D', 'Retro', 'PixelGraphics', 'Mouseonly', 'Singleplayer']"
468740,Snow Fortress,"16 Dec, 2016","['87', '33']","['87', '33']","['12,49']",['Mythical City Games'],2,1,"['Action', 'VR', 'Indie', 'Casual', 'Simulation', 'Strategy']"
388720,Link: The Unleashed Nexus,"21 Aug, 2015","['83', '49']","['83', '49']","['9,99']",['Reminisce'],2,1,"['Action', 'Indie', 'Racing', 'Anime', '3DPlatformer', 'FemaleProtagonist']"
873840,Truck and Logistics Simulator,"23 Jun, 2020","['80', '20', '30']",,"['19,95']",['Simula Games'],12,1,"['Simulation', 'Casual', 'Strategy', 'Multiplayer', 'OpenWorld', 'Driving', 'EarlyAccess', 'Realistic', 'AutomobileSim', 'Management', 'Economy', 'Singleplayer', 'Relaxing', 'First-Person', 'Sandbox', 'Indie', 'Exploration', 'Moddable', 'Atmospheric', 'Physics']"
1296880,Sausage Hunter,"15 Jun, 2020","['92', '13']","['92', '13']","['3,29']",['Wloop777'],29,1,"['Indie', 'Casual', 'Adventure', '2D', 'Hand-drawn', 'GreatSoundtrack', 'Singleplayer', 'Addictive', 'Puzzle']"
57640,Broken Sword: Director's Cut,"2 Sep, 2010","['90', '20', '30']","['93', '1,593']","['4,99']",['Revolution Software Ltd'],5,1,"['Adventure', 'Point&Click', 'Puzzle', 'StoryRich', '2D', ""1990's"", 'Remake', 'Retro', 'Singleplayer', 'Mystery', 'HiddenObject', 'ThirdPerson', 'Comedy', 'Hand-drawn', 'Atmospheric', 'Funny', 'OldSchool', 'Detective', 'Casual', 'Cartoon']"
1243690,Gods Will Fall,"29 Jan, 2021","['47', '34']",,"['24,99']",['Clever Beans'],8,1,"['HackandSlash', 'ActionRoguelike', 'Roguelike', 'Singleplayer', 'Roguelite', 'Atmospheric', 'Difficult', 'DarkFantasy', 'RPG', '3DPlatformer', 'Colorful', 'OnlineCo-Op', 'Fantasy', '3D', 'Adventure', 'Action', 'Action-Adventure', 'DungeonCrawler']"
268870,Satellite Reign,"28 Aug, 2015","['72', '18', '30']","['75', '2,346']","['24,99']",['5 Lives Studios'],7,3,"['Cyberpunk', 'Strategy', 'Action', 'Indie', 'Sci-fi', 'Tactical', 'Real-Time', 'OpenWorld', 'Stealth', 'Co-op', 'Isometric', 'Top-Down', 'Singleplayer', 'Class-Based', 'Kickstarter', 'RPG', 'RTS', 'Multiplayer', 'Atmospheric', 'GreatSoundtrack']"
686900,Bronze Age - HD Edition,"10 Sep, 2013","['74', '217']","['74', '217']","['2,99']",['Clarus Victoria'],11,3,"['Indie', 'Singleplayer', 'Strategy', 'Survival', 'Simulation', 'Casual', 'Difficult', 'Building', '2D', 'Turn-Based', 'Historical', 'Turn-BasedStrategy', 'Management', 'CityBuilder', 'Economy', 'ResourceManagement', '4X', 'Education', 'TimeManagement', 'ColonySim']"
1165750,PAGAN: Autogeny,"14 Aug, 2019","['80', '26']","['80', '26']","['5,69']",['Oleander Garden'],1,1,"['RPG', 'Indie', 'Horror', 'Surreal', 'Atmospheric', 'Souls-like']"
1126990,PBA Pro Bowling,"23 Oct, 2019","['76', '135']","['76', '135']","['12,49']",['FarSight Studios'],5,1,"['Sports', 'Simulation', 'Bowling', 'Realistic', 'Multiplayer', 'Physics', 'LocalMultiplayer', 'Singleplayer', 'eSports', 'FamilyFriendly', 'ReplayValue', '3D', 'Casual', 'OpenWorld', 'Action', '2D', 'Sci-fi', 'Strategy', 'Adventure', 'FreetoPlay']"
1672140,Bot Wars,"10 Sep, 2021","['100', '21', '30']","['95', '363']","['12,49']",['Frompy Games'],1,1,"['EarlyAccess', 'Action', 'Strategy', 'Casual', '1980s', 'Shooter', 'Sandbox', 'FPS', 'RealTimeTactics', 'Third-PersonShooter', 'Robots', 'Wargame', 'Colorful', 'ThirdPerson', 'Capitalism', 'Sci-fi', 'Futuristic', 'Comedy', 'Dystopian', 'Parody']"
487000,Quest Hunter,"8 Mar, 2019","['73', '19', '30']","['82', '1,536']","['19,99']",['2 Zombie Games'],8,3,"['RPG', 'Co-op', 'LocalMultiplayer', 'Multiplayer', 'LocalCo-Op', 'OnlineCo-Op', 'Controller', 'FamilyFriendly', 'Funny', 'Relaxing', 'Fantasy', 'StoryRich', 'Magic', 'HackandSlash', 'DungeonCrawler', 'MultipleEndings', 'Adventure', 'Action', 'Atmospheric', 'Cartoon']"
300540,Sweet Lily Dreams,"16 May, 2014","['82', '17']","['82', '17']","['14,99']",['RosePortal Games'],1,1,"['RPG', 'Adventure', 'Indie', 'RPGMaker', 'FemaleProtagonist', 'Horror', 'JRPG', 'Singleplayer']"
340990,Disney Bolt,"18 Nov, 2008","['77', '80']","['77', '80']","['16,79']",['Avalanche Software'],10,1,"['Action', 'Adventure', 'FamilyFriendly', 'Stealth', 'FemaleProtagonist', '3DPlatformer', ""Beat'emup""]"
1019020,The Abbey - Director's cut,"18 Nov, 2008","['80', '10']","['80', '10']","['9,99']",['Alcachofa Soft'],2,1,"['Adventure', 'Point&Click']"
1573720,Agatha Christie - Hercule Poirot: The First Cases,"27 Sep, 2021","['75', '33', '30']","['81', '298']","['29,99']",['Blazing Griffin'],12,2,"['Detective', 'Adventure', 'Mystery', 'StoryRich', 'Investigation', 'Exploration', 'Narration', 'Isometric', 'Conversation', 'Singleplayer', 'Action-Adventure', 'Point&Click']"
1687940,Lolita Expedition,"14 Jan, 2022","['100', '79']","['100', '79']",,['GIRLSOUL'],1,1,"['EarlyAccess', 'JRPG', 'FemaleProtagonist', 'Roguelite', 'OpenWorld', 'Lovecraftian', 'RPG', 'PixelGraphics', 'StoryRich', 'Adventure', 'Strategy', 'Roguelike', 'Sandbox', 'Exploration', 'DungeonCrawler', 'Anime', 'Cute', 'ComicBook', 'Drama', 'Mystery']"
1056230,Medicinal Herbs - Cannabis Grow Simulator,"23 Sep, 2020","['82', '17']","['82', '17']","['8,19']",['MazyGames'],1,1,"['Simulation', 'Indie', 'EarlyAccess', 'FarmingSim', 'First-Person', 'Realistic', 'Mature', 'Management', 'Building', 'Relaxing']"
1347420,One Way: The Elevator,"13 Aug, 2020","['92', '13', '30']","['95', '187']","['3,29']",['Cotton Game'],10,2,"['Casual', 'RPG', 'Puzzle', 'Exploration', 'Clicker', 'HiddenObject', 'PuzzlePlatformer', '2D', 'Cartoon', 'Cute', 'Hand-drawn', 'Stylized', 'StoryRich', 'Fantasy', 'Robots', 'Steampunk', 'Cyberpunk', 'Conversation', 'Linear', 'Singleplayer']"
580720,Carrier Deck,"15 Jun, 2017","['91', '12', '30']","['87', '748']","['9,99']",['Every Single Soldier'],1,1,"['NavalCombat', 'Simulation', 'TimeManagement', 'Naval', 'Military', 'War', 'Strategy', 'Management', 'Singleplayer', 'Tactical']"
466920,Mugen Souls Z,"25 Aug, 2016","['77', '57']","['77', '57']","['19,99']",['Idea Factory'],2,1,"['JRPG', 'TacticalRPG', 'VisualNovel', 'Turn-Based', 'StrategyRPG', 'FemaleProtagonist', 'RPG', 'Strategy', 'Party-BasedRPG', 'Funny', 'Mechs', 'Romance', 'MultipleEndings', 'Cute', 'Turn-BasedCombat', 'StoryRich', 'Action', 'Anime', 'Colorful', 'Fantasy']"
375530,"Football, Tactics & Glory","1 Jun, 2018","['88', '35', '30']","['90', '2,925']",[],['Creoteam'],13,1,"['Turn-BasedCombat', 'Sports', 'Simulation', 'Management', 'Soccer', 'Turn-Based', 'Strategy', 'Football', 'Moddable', 'Economy', 'Turn-BasedTactics', 'LocalMultiplayer', 'Singleplayer', 'Turn-BasedStrategy', 'Tactical', 'ResourceManagement', 'Multiplayer', 'Top-Down', 'LocalCo-Op', 'Grid-BasedMovement']"
1533560,守卫魔兽-Guardian of Warcraft,"26 Mar, 2021","['84', '13']","['84', '13']","['5,69']",['长生'],2,1,"['TacticalRPG', 'Strategy', 'HackandSlash', 'RealTimeTactics', 'Action', 'TowerDefense', 'RTS', 'Action-Adventure', '3D', 'ThirdPerson', 'Swordplay', 'Casual', 'Indie', 'Medieval', 'Magic', 'Nature', 'Combat', 'Singleplayer', 'RPG', 'Wargame']"
466050,Redemption Cemetery: Salvation of the Lost Collector's Edition,"12 Jul, 2016","['100', '10']","['100', '10']","['9,99']",['AMAX Interactive'],1,1,"['Adventure', 'Casual', 'HiddenObject']"
366640,Shiness: The Lightning Kingdom,"18 Apr, 2017","['71', '242']","['71', '242']","['9,99']",['Enigami'],4,1,"['RPG', 'Adventure', 'Action', 'Indie', 'Anime', 'Fighting', 'GreatSoundtrack', 'Fantasy', 'OpenWorld', 'ActionRPG', 'Singleplayer', 'JRPG']"
395200,Ben and Ed,"8 Dec, 2015","['85', '42', '30']","['81', '2,158']","['9,99']",['Sluggerfly'],1,1,"['Action', 'Parkour', 'Multiplayer', 'Indie', '3DPlatformer', 'Zombies', 'Funny', 'Gore', 'Adventure', 'Singleplayer', 'Difficult', 'Horror', 'GreatSoundtrack', 'Comedy', 'Sports', 'Blood', 'Platformer', 'Co-op', 'DarkHumor', 'Dark']"
386050,Proto Raider,"28 Aug, 2015","['80', '65']","['80', '65']","['9,99']",['Puzzle Lab'],8,1,"['Indie', 'Action', 'Platformer', 'PuzzlePlatformer']"
447820,Day of Infamy,"23 Mar, 2017","['71', '57', '30']","['84', '17,026']","['12,49']",['New World Interactive'],7,3,"['WorldWarII', 'FPS', 'Multiplayer', 'War', 'Realistic', 'Action', 'Shooter', 'Military', 'Tactical', 'Singleplayer', 'First-Person', 'Strategy', 'Historical', 'Co-op', 'Gore', 'Indie', 'Simulation', 'OnlineCo-Op', 'OpenWorld', 'EarlyAccess']"
1452480,Train Mechanic Simulator VR,"27 Dec, 2021","['70', '10']","['70', '10']","['24,99']","['VRFabric S,A,']",9,1,"['Casual', 'Strategy', 'Simulation', 'Management', 'OpenWorld', 'Sandbox', 'Education', 'ImmersiveSim', 'LifeSim', '3D', 'First-Person', 'Realistic', 'America', 'Atmospheric', 'Economy', 'Relaxing', 'Trains', 'Transportation', '6DOF', 'Building']"
682080,Pato Box,"15 Mar, 2018","['76', '65']","['76', '65']","['14,99']","['Bromio', '2think design studio']",3,2,"['Action', 'Indie', 'Adventure', 'Singleplayer', 'Difficult', 'Fighting', 'Funny', 'Boxing', 'Controller', 'Noir', 'Stylized', 'ThirdPerson', 'Action-Adventure', '2DFighter', 'Souls-like', '2D', 'Minimalist', 'Cartoon', 'Cartoony', 'ComicBook']"
913110,Desktop Tree,"18 Sep, 2018","['97', '69']","['97', '69']","['0,79']",['utStudio'],7,2,"['Indie', 'Casual', 'Simulation', 'Relaxing', 'ProceduralGeneration', 'Clicker', '2D']"
319080,Disney Princess: My Fairytale Adventure,"25 May, 2012","['87', '121']","['87', '121']","['16,79']",['High Impact Games'],11,1,"['Action', 'FemaleProtagonist', 'FamilyFriendly', 'Adventure', 'OpenWorld', 'StoryRich', 'Singleplayer', 'Casual']"
16200,Virtual Families,"6 May, 2009","['78', '37']","['78', '37']","['8,99']",['Last Day of Work'],1,1,"['Simulation', 'Casual']"
874390,The Battle of Polytopia,"4 Aug, 2020","['100', '59', '30']","['96', '1,651']","['12,49']",['Midjiwan AB'],7,3,"['Strategy', 'Turn-Based', 'Singleplayer', '4X', 'Turn-BasedStrategy', 'Turn-BasedTactics', 'Colorful', 'Minimalist', 'Isometric', 'Multiplayer', 'Building', 'Simulation', 'War', 'Diplomacy', 'PvP', 'ActionRTS', 'Cute', 'RealTimeTactics', 'Economy', 'FamilyFriendly']"
666330,Inertia,"1 Dec, 2017","['85', '481']","['85', '481']","['0,79']",['Loneminded'],1,1,"['Casual', 'Competitive', 'LevelEditor', 'Tutorial', '3DPlatformer', '3D', 'Parkour', 'Abstract', 'Minimalist', 'Action', 'Runner', 'First-Person', 'Multiplayer', 'Difficult', 'Platformer', 'Relaxing', 'Strategy', 'Beautiful', 'Colorful', 'Science']"
1081650,Celaria,"12 Oct, 2019","['89', '83']","['89', '83']","['11,99']",['Lewa'],1,1,"['Indie', 'Racing', 'Parkour', 'LevelEditor', '3DPlatformer', 'First-Person', 'Multiplayer', 'Action', 'TimeAttack', 'Fast-Paced', 'Singleplayer', 'Stylized', 'Colorful', 'Platformer', 'FPS', 'PrecisionPlatformer', 'Competitive', 'Minimalist', 'Runner']"
334120,Armikrog,"30 Sep, 2015","['59', '957']",,"['9,99']",['Pencil Test Studios'],7,3,"['Adventure', 'Point&Click', 'Puzzle', 'Comedy', 'GreatSoundtrack', 'Singleplayer', 'Indie', 'CultClassic', 'Classic', 'Retro', 'Funny', 'Exploration', ""1990's""]"
1138100,Touhou Ibunseki - Ayaria Dawn: ReCreation,"11 Nov, 2019","['66', '18', '30']","['85', '1,154']","['12,49']",['Team L.U.R.Id Glow'],3,1,"['Indie', 'Casual', 'Strategy', 'BoardGame', 'Faith', 'Simulation', 'EarlyAccess', 'Anime', 'Cute']"
1483800,Adventure Llama,"18 Dec, 2020","['100', '11']","['100', '11']","['0,79']",['Orube Game Studio'],6,1,"['Casual', '2DPlatformer', 'Runner', 'Arcade', 'Action-Adventure', 'Adventure', 'CharacterCustomization', '2D', 'Cute', 'Funny', 'Puzzle', 'Colorful', 'Indie', 'Minimalist', 'Logic', 'Retro', 'Singleplayer']"
8850,BioShock® 2,"9 Feb, 2010","['83', '96', '30']","['89', '9,246']",,"['2K Marin', '2K China', 'Digital Extremes', '2K Australia']",5,1,"['FPS', 'Action', 'Singleplayer', 'Atmospheric', 'StoryRich', 'Horror', 'Shooter', 'First-Person', 'Steampunk', 'Sci-fi', 'Multiplayer', 'Dystopian', 'Underwater', 'Adventure', 'RPG', 'Immersive', 'Dark', 'GreatSoundtrack', 'Philosophical', 'ActionRPG']"
1481400,Dagon: by H. P. Lovecraft,"24 Sep, 2021","['96', '336', '30']","['96', '6,653']",[],['Bit Golem'],11,1,"['Horror', 'Lovecraftian', 'VisualNovel', 'Atmospheric', 'StoryRich', 'PsychologicalHorror', 'First-Person', 'ChooseYourOwnAdventure', 'Dark', 'Narration', 'Adventure', 'InteractiveFiction', 'VR', 'Point&Click', 'Mystery', 'Text-Based', 'WalkingSimulator', 'Indie', 'Realistic', 'Emotional']"
691430,Firebird - The Unfinished,"27 Apr, 2018","['96', '27']","['96', '27']","['4,79']",['InnerspaceVR'],2,1,"['Indie', 'Casual', 'VR']"
290020,LogicBots,"8 Feb, 2017","['81', '149']","['81', '149']",[],['Incandescent Games'],7,3,"['Simulation', 'Indie', 'Programming', 'Robots', 'Puzzle', 'Sandbox', 'Building', 'Education', 'EarlyAccess', 'Logic']"
